filename,topic,department,province,y1,y2,y3
房屋市政工程竣工验收备案（燃气类、供热类）信息_111.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
渔业船舶登记_162.xls,农业资料,农业农村部门,广东,52,91,120
洞头区图书馆图书信息_55.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
日照市教育科研优秀成果奖信息_0.csv,科技活动项目,教育及体育部门,山东,14,86,117
济南市地方税务局各分县（市）局提前终止有关代征人委托代征资格有关内容_0.xls,行政,税务部门,山东,5,78,117
5-15__涉企信息_企业良好行为信息_342.xls,企业信息,住房城乡建设部门,广东,4,74,120
烟台市国防教育特色学校名录_0.csv,教育事业,教育机构,山东,8,85,117
推送市交易中心信息－信用总分_327.xls,企业信息,水利、水务部门,广东,4,90,120
05-24_12.xls,财政收支,文化广播电视和旅游部门,天津,18,95,123
建设工程规划条件核实合格证_210.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
18-10_20.xls,水利工程,水利、水务部门,湖南,35,90,122
劳务派遣许可变更信息_207.xls,就业失业,人力资源社会保障部门,广东,25,93,120
枣庄市公共服务事项清单_0.csv,行政,农业农村部门,山东,5,91,117
5-18__涉企信息_企业不良行为信息_175.xls,企业信息,住房城乡建设部门,广东,4,74,120
2171_152.xls,教育事业,教育机构,河北,8,85,124
工程施工许可信息表_55.xls,建筑业,住房城乡建设部门,广东,1,74,120
高唐县民政局_行政许可信息_0.xls,行政,民政部门,山东,5,89,117
推送市交易中心信息－限制投标企业_359.xls,企业信息,水利、水务部门,广东,4,90,120
道路运输从业人员从业资格证_10.csv,道路交通及管理,交通运输部门,浙江,30,102,128
渔业船舶登记_27.xls,农业资料,水利、水务部门,广东,52,90,120
（双公示）国土资源行政处罚信息_2.xls,行政,生态环境及自然资源部门,广东,5,75,120
贵阳市普通高中招生计划信息_2018-08-18_20_22_12_2.csv,教育事业,教育机构,贵州,8,85,118
济南市二级社会体育指导员培训人员名单信息_0.csv,体育,教育机构,山东,10,85,117
房屋市政工程竣工验收备案（燃气类、供热类）信息_60.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
推送市交易中心信息－信用总分_28.xls,企业信息,水利、水务部门,广东,4,90,120
推送市交易中心信息－人员锁定_108.xls,行政,水利、水务部门,广东,5,90,120
建筑工程施工许可证（燃气类、供热类）核发、变更、补发信息_61.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
长岛县海渔局水域滩涂养殖审核业务所需材料_0.xls,农业生产,水利、水务部门,山东,40,90,117
道路运输证版式文件_54.csv,道路交通及管理,交通运输部门,浙江,30,102,128
0403_41.xls,人口状况,公安部门,青海,58,108,145
劳务派遣许可变更信息_127.xls,就业失业,人力资源社会保障部门,广东,25,93,120
烟台市旅游协会第五届理事会会长、副会长、秘书长名单_0.xls,旅游,文化广播电视和旅游部门,山东,29,95,117
无锡市梁溪区宗教活动场所一览表_14546255661870203849.csv,宗教事务,民族宗教部门,江苏,13,87,115
推送市交易中心信息－专业分_210.xls,企业信息,水利、水务部门,广东,4,90,120
道路运输危险货物经营许可证版式文件_27.csv,道路交通及管理,交通运输部门,浙江,30,102,128
渔业船舶登记.xls,农业资料,农业农村部门,广东,52,91,120
企业经营异常名录信息_20.csv,企业信息,市场监管部门,浙江,4,77,128
（双公示）建设项目用地预审与选址意见书_49.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
道路运输证_91.csv,道路交通及管理,交通运输部门,浙江,30,102,128
0923_40.xls,财政收支,住房城乡建设部门,青海,18,74,145
洞头区图书馆图书信息_25.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
20-23_20.xls,教育人员,教育机构,湖南,9,85,122
企业经营异常名录信息_10.csv,企业信息,市场监管部门,浙江,4,77,128
工程竣工验收备案信息_12.xls,建筑业,住房城乡建设部门,广东,1,74,120
防雷装置竣工验收核准（新）_7.xls,公共安全,气象部门,广东,37,113,120
动物防疫条件合格证核发信息_52.xls,医疗卫生,农业农村部门,广东,0,91,120
推送市交易中心信息－限制投标企业_375.xls,企业信息,水利、水务部门,广东,4,90,120
劳务派遣许可变更信息_153.xls,就业失业,人力资源社会保障部门,广东,25,93,120
宗教活动场所登记信息_2900051700128.csv,宗教事务,民族宗教部门,广东,13,87,120
交通违法处理机构.csv,道路交通及管理,公安部门,北京,30,108,131
25-28_55.xls,医疗卫生,医院及社区卫生服务机构,贵州,0,73,118
汶上县工商行政管理局_公司变更登记_0.xls,企业信息,市场监管部门,山东,4,77,117
5-15__涉企信息_企业良好行为信息_28.xls,企业信息,住房城乡建设部门,广东,4,74,120
18-21_230.xls,教育人员,教育机构,新疆,9,85,138
金牛区文物保护单位信息.xlsx,文化,文体活动机构,四川,28,94,116
5-18__涉企信息_企业不良行为信息_225.xls,企业信息,住房城乡建设部门,广东,4,74,120
推送市交易中心信息－限制投标企业_129.xls,企业信息,水利、水务部门,广东,4,90,120
鹿城区图书馆图书信息_16.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
阳朔县市场监督管理局企业异常名录详细信息_0.csv,企业信息,市场监管部门,广西,4,77,114
青岛市国土资源房管局公文法规信息_0.xls,行政,住房城乡建设部门,山东,5,74,117
赛事信息_2019-12-19_13_31_05_1.xls,体育,教育及体育部门,贵州,10,86,118
海珠区居民身份证异地受理点信息_海珠区.csv,行政,公安部门,广东,5,108,120
渔业船舶登记_40.xls,农业资料,水利、水务部门,广东,52,90,120
18-08-0_60_2019.xlsx,教育事业,教育机构,广东,8,85,120
放射诊疗许可_59.xls,医疗卫生,卫生健康委员会,广东,0,79,120
01-01_187.xls,行政区划,民政部门,四川,38,89,116
18-08_54.xls,文化,文化广播电视和旅游部门,贵州,28,95,118
道路运输证版式文件_59.csv,道路交通及管理,交通运输部门,浙江,30,102,128
全市公安机关地址电话信息_0.csv,司法,公安部门,山东,32,108,117
普通房地产开发和保障性住房建设项目核准_0.xls,房地产,发展改革委员会,山东,45,109,117
（双公示）国土资源行政处罚信息_43.xls,行政,生态环境及自然资源部门,广东,5,75,120
工商行政许可公示信息_214.xls,行政,市场监管部门,广东,5,77,120
10-12_261.xlsx,工业,文化广播电视和旅游部门,江西,31,95,140
贵阳市疫苗接种信息一览表_2017-03-29_14_47_09_1.csv,医疗卫生,医院及社区卫生服务机构,贵州,0,73,118
济南市交通管理与服务机构_0.csv,道路交通及管理,公安部门,山东,30,108,117
贵阳市中小学生保健研究所信息_2020-11-20_19_49_46_3.xlsx,医疗卫生,教育机构,贵州,0,85,118
（双公示）国土资源行政处罚信息_21.xls,行政,生态环境及自然资源部门,广东,5,75,120
证件变更信息_149.xls,行政,市场监管部门,广东,5,77,120
河东区幼儿园名录.xlsx,教育事业,教育机构,山东,8,85,117
德州市创业担保贷款经办机构信息_0.xls,金融,人力资源社会保障部门,山东,50,93,117
乐业县环保局双随机抽查结果公开情况汇总表_0.csv,行政,生态环境及自然资源部门,广西,5,75,114
烟台开发区图书馆五月份完成活动汇总_0.xls,开发区,文体活动机构,山东,24,94,117
推送市交易中心信息－信用总分_195.xls,企业信息,水利、水务部门,广东,4,90,120
档案管理_0.xls,文化,人力资源社会保障部门,山东,28,93,117
推送市交易中心信息－信用总分_186.xls,企业信息,水利、水务部门,广东,4,90,120
5-18__涉企信息_企业不良行为信息_308.xls,企业信息,住房城乡建设部门,广东,4,74,120
2020年无锡市农业农村局本级部门整体支出预算绩效目标公开_12488282306657714113.csv,财政预算,农业农村部门,江苏,11,91,115
乌当区公益性文化馆信息_2018-04-07_14_16_26_1.csv,文化,文体活动机构,贵州,28,94,118
燃气经营许可证（变更）信息_12.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
贵阳市教育事业概况信息_2021-07-08_19_31_48_24.xlsx,教育事业,教育机构,贵州,8,85,118
1806-0_42.xls,金融,监察部门,青海,50,104,145
出版物经营许可证信息_54.xls,出版物及相关单位,文化广播电视和旅游部门,广东,27,95,120
推送市交易中心信息－信用总分_2.xls,企业信息,水利、水务部门,广东,4,90,120
事业单位法人设立登记事业管理局_1597040387359.xls,法人单位,城市管理行政执法及审批部门,广东,44,81,120
建设用地规划许可证（划拨土地）_0.xls,建筑业,住房城乡建设部门,山东,1,74,117
推送市交易中心信息－专业分_205.xls,企业信息,水利、水务部门,广东,4,90,120
5-15__涉企信息_企业良好行为信息_207.xls,企业信息,住房城乡建设部门,广东,4,74,120
违法违规执业医疗机构名单(黑名单)_9.xls,医疗卫生,医院及社区卫生服务机构,广东,0,73,120
青岛市经许可开展婚前医学检查的医疗机构_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
21-10_253.xls,教育事业,教育机构,海南,8,85,125
崇州市财政局政府信息公开目录.xlsx,行政,财政部门,四川,5,82,116
推送市交易中心信息－专业分_162.xls,企业信息,水利、水务部门,广东,4,90,120
诊疗共享平台-疾病人次统计信息_67.csv,医疗卫生,医院及社区卫生服务机构,浙江,0,73,128
道路运输经营许可证版式文件_24.csv,道路交通及管理,交通运输部门,浙江,30,102,128
房屋市政工程竣工验收备案（燃气类、供热类）信息_133.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
5-6_涉企信息_建筑工程施工许可信息_43.xls,建筑业,住房城乡建设部门,广东,1,74,120
特种作业人员操作资格认定办件结果信息_0.xls,特种作业,应急部门,山东,63,97,117
工商行政许可公示信息_209.xls,行政,市场监管部门,广东,5,77,120
审计局公文法规信息_0.xls,行政,审计部门,山东,5,88,117
特种设备作业人员考核_400.xls,特种作业,市场监管部门,广东,63,77,120
韶关市医疗机构基本信息_1576921268172.xlsx,医疗卫生,医院及社区卫生服务机构,广东,0,73,120
ch18-18_110.xls,教育人员,教育及体育部门,北京,9,86,131
渔业船舶登记_145.xls,农业资料,水利、水务部门,广东,52,90,120
推送市交易中心信息－人员锁定_81.xls,行政,水利、水务部门,广东,5,90,120
人民防空工程监理乙级以下资质认定.xls,公共安全,人防部门,湖南,37,100,122
开平市守合同重信用企业公示信息_1570692373615.xls,企业信息,市场监管部门,广东,4,77,120
青岛市人才服务中心_0.xls,人才引进,人力资源社会保障部门,山东,20,93,117
渔业船舶国籍证书版式文件_4.csv,农业资料,农业农村部门,浙江,52,91,128
物业服务信息信用综合评价信息_0.csv,居民住房,基层管理机构,山东,34,83,117
兖州区卫生和计划生育局_护士执业注册_0.xls,医疗卫生,卫生健康委员会,山东,0,79,117
湛江市工商行政许可业务办结情况_1568877253659701.xlsx,行政,市场监管部门,广东,5,77,120
泰安市农民合作社示范社认定信息_0.xls,农村发展,基层管理机构,山东,22,83,117
特种设备作业人员考核_201.xls,特种作业,市场监管部门,广东,63,77,120
防雷装置竣工验收（新）_3.xls,公共安全,气象部门,广东,37,113,120
危险化学品安全生产许可证_55.xls,公共安全,应急部门,广东,37,97,120
市南区食品药品监督管理局电话联络表_0.csv,行政,药监部门,山东,5,84,117
ch24-05_113.xls,地方经济,统计部门,北京,66,107,131
建设项目环境影响评价文件审批（新双公示）（涉企）_91.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
证件变更信息_22.xls,行政,市场监管部门,广东,5,77,120
5-6_涉企信息_建筑工程施工许可信息_27.xls,建筑业,住房城乡建设部门,广东,1,74,120
推送市交易中心信息－限制投标企业_204.xls,企业信息,水利、水务部门,广东,4,90,120
烟台市营利性医疗机构_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
投资项目备案信息_27.xls,财政收支,发展改革委员会,广东,18,109,120
特种设备作业人员考核_169.xls,特种作业,市场监管部门,广东,63,77,120
交通行政处罚案件信息_29.xls,道路交通及管理,交通运输部门,广东,30,102,120
建设项目噪声、固体废物污染防治设施验收（新双公示）（涉企）_61.xls,污染治理,生态环境及自然资源部门,广东,36,75,120
